"marital","sibs","childs","age","educ","sex","rincome","relig","relig16","year","id"
1,3,2,71,12,1,NA,1,NA,2021,2973
1,3,2,55,16,1,25000,4,NA,2021,2974
1,9,4,59,12,1,25000,2,NA,2021,2975
2,2,1,76,10,1,NA,2,NA,2021,2976
5,1,0,66,12,2,22500,1,NA,2021,2977
1,1,0,NA,16,2,12500,9,NA,2021,2978
1,2,0,52,14,1,25000,2,NA,2021,2979
5,3,0,NA,14,NA,NA,11,NA,2021,2980
2,3,0,18,12,2,NA,11,NA,2021,2981
2,6,2,NA,9,2,NA,1,NA,2021,2982
1,2,2,34,12,2,NA,9,NA,2021,2983
2,5,2,74,17,1,NA,1,NA,2021,2984
1,2,2,56,12,1,NA,2,NA,2021,2985
1,2,0,68,16,1,25000,4,NA,2021,2986
5,4,1,50,14,1,25000,1,NA,2021,2987
1,2,2,55,14,2,25000,1,NA,2021,2988
3,3,3,78,13,2,1000,1,NA,2021,2989
5,3,0,24,13,2,NA,1,NA,2021,2990
3,2,2,62,12,1,22500,4,NA,2021,2992
1,5,3,70,16,1,6500,2,NA,2021,2993
5,3,1,38,15,1,22500,4,NA,2021,2994
1,1,2,44,13,2,NA,1,NA,2021,2995
1,3,1,59,12,1,25000,2,NA,2021,2996
5,1,0,NA,NA,NA,NA,NA,NA,2021,2997
1,4,1,NA,12,1,NA,1,NA,2021,2998
1,2,0,25,16,2,17500,4,NA,2021,2999
5,NA,NA,25,16,NA,NA,4,NA,2021,3000
5,3,0,74,18,2,NA,2,NA,2021,3001
1,2,3,67,16,1,25000,1,NA,2021,3002
1,1,2,70,20,1,NA,2,NA,2021,3003
1,1,2,50,12,1,25000,2,NA,2021,3004
1,2,0,26,16,2,25000,1,NA,2021,3005
1,2,2,48,16,1,25000,4,NA,2021,3007
1,5,1,64,13,1,NA,1,NA,2021,3008
1,1,1,36,12,2,12500,1,NA,2021,3009
2,1,2,NA,NA,NA,NA,NA,NA,2021,3010
1,3,2,54,16,2,25000,1,NA,2021,3011
1,1,6,63,18,2,25000,1,NA,2021,3012
3,4,1,70,12,1,NA,1,NA,2021,3013
5,3,2,59,9,2,25000,4,NA,2021,3014
3,2,3,59,12,1,NA,4,NA,2021,3015
4,2,7,49,16,2,NA,4,NA,2021,3016
1,5,2,72,12,1,25000,1,NA,2021,3017
2,7,1,NA,13,2,NA,1,NA,2021,3018
1,2,2,82,16,1,2000,2,NA,2021,3019
3,2,0,44,20,2,25000,5,NA,2021,3020
1,3,1,62,13,2,25000,2,NA,2021,3021
1,2,3,74,19,1,7500,5,NA,2021,3022
2,1,3,78,16,2,NA,1,NA,2021,3023
5,1,1,36,15,2,25000,1,NA,2021,3024
1,3,1,70,14,1,12500,1,NA,2021,3025
1,1,2,78,6,1,NA,1,NA,2021,3026
3,7,2,65,12,2,NA,1,NA,2021,3027
3,1,6,65,14,2,25000,2,NA,2021,3028
1,0,2,60,16,1,13,3,NA,2021,3029
1,2,6,NA,16,2,NA,NA,NA,2021,3030
1,2,2,70,18,1,25000,1,NA,2021,3031
1,2,2,61,18,1,25000,2,NA,2021,3033
1,1,1,37,12,1,25000,7,NA,2021,3034
1,2,2,70,14,1,22500,1,NA,2021,3035
1,2,0,60,16,2,NA,1,NA,2021,3036
5,NA,5,30,2,2,NA,11,NA,2021,3037
1,2,3,30,12,1,25000,4,NA,2021,3038
1,12,4,69,8,1,17500,1,NA,2021,3039
3,4,5,59,12,1,2000,NA,NA,2021,3040
2,1,3,NA,12,2,NA,2,NA,2021,3041
3,2,3,66,16,2,6500,1,NA,2021,3042
1,1,1,NA,17,2,NA,1,NA,2021,3043
1,3,3,63,18,1,13,1,NA,2021,3044
1,5,1,21,12,2,NA,1,NA,2021,3045
1,3,1,65,12,2,NA,1,NA,2021,3046
1,3,2,67,17,2,NA,5,NA,2021,3047
2,0,NA,NA,0,NA,NA,5,NA,2021,3048
2,2,2,NA,12,2,NA,11,NA,2021,3049
1,1,1,67,20,2,25000,4,NA,2021,3050
2,6,3,81,15,2,NA,2,NA,2021,3051
5,1,0,43,19,2,25000,4,NA,2021,3052
1,5,2,NA,13,2,NA,2,NA,2021,3053
5,1,0,45,16,1,12500,6,NA,2021,3054
5,0,1,42,12,2,17500,4,NA,2021,3055
1,6,0,30,12,2,12500,1,NA,2021,3056
1,6,2,NA,14,1,25000,4,NA,2021,3057
3,6,4,66,13,2,25000,2,NA,2021,3058
1,2,2,57,19,1,13,4,NA,2021,3060
1,1,3,40,14,1,25000,1,NA,2021,3061
2,3,3,70,17,2,25000,4,NA,2021,3062
1,3,2,79,16,2,NA,4,NA,2021,3063
1,3,3,78,11,2,NA,1,NA,2021,3064
3,1,2,57,12,2,22500,1,NA,2021,3065
1,3,3,62,16,1,25000,1,NA,2021,3066
1,2,3,53,12,2,25000,11,NA,2021,3067
1,2,2,41,16,2,25000,4,NA,2021,3068
1,3,1,69,16,2,22500,2,NA,2021,3070
3,3,3,56,17,2,25000,1,NA,2021,3071
1,7,3,64,16,1,13,4,NA,2021,3072
3,4,2,60,15,2,25000,5,NA,2021,3073
3,3,6,66,13,1,13,1,NA,2021,3074
3,1,4,58,18,2,25000,1,NA,2021,3075
1,3,1,62,16,2,NA,1,NA,2021,3076
1,2,2,68,12,1,25000,3,NA,2021,3077
1,3,4,55,12,2,NA,2,NA,2021,3078
1,0,1,NA,16,2,13,1,NA,2021,3079
3,2,2,78,14,1,NA,4,NA,2021,3080
5,2,0,39,16,2,25000,1,NA,2021,3081
1,1,3,51,14,1,25000,1,NA,2021,3082
3,1,2,75,18,2,NA,1,NA,2021,3083
5,4,2,25,17,2,25000,2,NA,2021,3084
5,2,0,60,20,2,NA,4,NA,2021,3085
5,3,2,50,12,2,NA,2,NA,2021,3087
2,0,3,89,12,2,NA,2,NA,2021,3088
4,7,0,44,13,2,2000,1,NA,2021,3089
1,10,3,63,16,2,NA,1,NA,2021,3090
1,1,1,46,18,1,13,2,NA,2021,3091
1,3,4,53,17,2,25000,1,NA,2021,3092
2,4,3,34,14,2,NA,1,NA,2021,3094
5,6,0,54,11,2,NA,1,NA,2021,3095
5,3,1,28,12,1,25000,1,NA,2021,3096
1,1,2,35,14,1,25000,10,NA,2021,3097
3,2,2,55,12,1,25000,2,NA,2021,3098
1,4,3,34,17,2,NA,2,NA,2021,3100
2,2,2,72,18,2,3500,3,NA,2021,3101
1,4,3,NA,16,1,NA,1,NA,2021,3102
1,8,4,NA,13,NA,NA,1,NA,2021,3103
1,3,3,66,20,1,13,2,NA,2021,3104
NA,1,0,66,16,1,NA,10,NA,2021,3105
3,5,0,52,NA,NA,NA,4,NA,2021,3106
5,5,NA,23,16,1,NA,9,NA,2021,3107
5,4,2,42,16,2,25000,4,NA,2021,3108
5,9,0,27,16,2,22500,1,NA,2021,3109
1,2,2,39,18,2,25000,1,NA,2021,3110
1,NA,4,64,15,1,25000,2,NA,2021,3111
5,2,0,32,16,2,25000,4,NA,2021,3112
1,2,2,NA,NA,NA,NA,NA,NA,2021,3113
3,1,2,49,15,1,13,11,NA,2021,3114
3,1,0,53,14,1,25000,1,NA,2021,3116
1,1,2,40,19,2,NA,1,NA,2021,3117
3,3,0,55,16,2,25000,4,NA,2021,3119
3,1,2,45,18,2,12500,11,NA,2021,3120
1,2,2,81,14,1,NA,1,NA,2021,3121
1,4,2,68,13,1,NA,2,NA,2021,3122
1,3,2,67,14,1,25000,2,NA,2021,3124
1,2,0,24,17,1,NA,1,NA,2021,3125
1,3,0,70,16,2,NA,4,NA,2021,3127
5,5,2,44,8,2,25000,4,NA,2021,3128
3,3,2,70,12,2,NA,2,NA,2021,3129
1,6,3,39,16,2,NA,2,NA,2021,3130
1,2,3,70,12,1,NA,2,NA,2021,3131
5,1,0,41,16,2,25000,2,NA,2021,3132
5,2,1,67,17,1,NA,4,NA,2021,3133
2,1,4,78,7,1,NA,2,NA,2021,3134
NA,1,NA,NA,12,2,NA,1,NA,2021,3136
1,3,4,54,16,2,25000,11,NA,2021,3137
2,4,2,71,18,1,25000,1,NA,2021,3138
1,3,2,58,16,1,25000,4,NA,2021,3139
3,2,3,67,13,1,25000,1,NA,2021,3140
1,4,2,78,20,1,25000,1,NA,2021,3141
1,0,3,41,16,2,25000,1,NA,2021,3142
5,3,0,42,12,1,NA,2,NA,2021,3143
3,2,4,41,15,2,NA,2,NA,2021,3144
2,0,2,79,14,2,NA,1,NA,2021,3145
3,4,4,59,15,2,9000,1,NA,2021,3146
1,5,2,60,16,2,25000,1,NA,2021,3147
1,2,2,71,14,1,NA,2,NA,2021,3149
1,3,2,NA,17,2,25000,1,NA,2021,3150
1,6,2,55,18,2,25000,1,NA,2021,3151
1,1,3,NA,18,1,NA,1,NA,2021,3152
2,2,1,76,19,1,NA,2,NA,2021,3153
5,2,0,29,17,1,25000,4,NA,2021,3154
1,2,0,31,16,1,25000,4,NA,2021,3155
5,3,3,43,13,2,2000,2,NA,2021,3156
2,7,3,75,12,2,NA,1,NA,2021,3157
1,6,0,37,14,1,NA,1,NA,2021,3158
1,4,2,61,14,2,25000,1,NA,2021,3159
1,7,2,NA,13,1,25000,4,NA,2021,3160
3,2,3,66,9,1,NA,2,NA,2021,3161
1,4,3,48,14,2,9000,1,NA,2021,3162
5,1,0,35,12,1,25000,4,NA,2021,3163
1,7,5,71,18,2,NA,1,NA,2021,3164
4,1,3,57,12,2,1000,1,NA,2021,3165
3,1,8,58,12,2,25000,1,NA,2021,3166
1,2,1,41,17,2,NA,8,NA,2021,3167
1,11,3,77,13,2,NA,1,NA,2021,3168
2,6,2,74,13,1,NA,2,NA,2021,3169
3,4,0,49,20,1,25000,2,NA,2021,3170
3,1,2,53,13,2,12500,1,NA,2021,3171
3,10,4,64,16,2,12500,4,NA,2021,3172
1,4,4,67,14,1,25000,1,NA,2021,3173
2,3,0,85,12,2,NA,1,NA,2021,3174
5,4,4,58,12,2,22500,1,NA,2021,3176
1,6,3,66,14,1,25000,11,NA,2021,3177
1,4,1,62,16,1,25000,2,NA,2021,3178
1,11,2,63,16,2,NA,1,NA,2021,3179
5,3,0,47,10,1,25000,4,NA,2021,3180
1,0,1,NA,16,1,NA,1,NA,2021,3181
1,4,3,63,20,1,12500,1,NA,2021,3182
1,6,NA,48,16,2,25000,NA,NA,2021,3183
1,3,3,28,15,2,NA,1,NA,2021,3184
5,1,0,33,20,2,25000,2,NA,2021,3186
1,4,3,NA,18,NA,NA,1,NA,2021,3187
1,3,3,83,12,2,NA,2,NA,2021,3188
5,3,1,48,9,2,NA,1,NA,2021,3189
1,3,2,62,14,1,25000,2,NA,2021,3190
3,1,0,75,16,2,25000,6,NA,2021,3191
3,NA,2,64,14,2,NA,4,NA,2021,3192
1,2,0,33,16,2,25000,4,NA,2021,3193
3,7,1,58,12,2,22500,1,NA,2021,3194
3,2,3,73,19,2,NA,1,NA,2021,3195
5,3,0,21,1,1,1000,1,NA,2021,3196
2,8,1,86,9,2,NA,1,NA,2021,3197
5,4,3,45,14,2,13,1,NA,2021,3198
4,9,1,72,16,1,NA,4,NA,2021,3200
1,1,4,49,8,2,NA,1,NA,2021,3201
5,NA,1,44,11,2,22500,1,NA,2021,3202
1,1,4,NA,20,1,25000,1,NA,2021,3203
5,NA,NA,44,12,1,NA,2,NA,2021,3204
5,1,1,36,17,2,25000,4,NA,2021,3205
4,4,1,40,12,2,25000,11,NA,2021,3206
5,10,1,51,12,2,25000,1,NA,2021,3207
1,3,3,67,12,1,25000,1,NA,2021,3208
5,10,0,63,6,1,NA,5,NA,2021,3209
1,4,2,70,16,2,25000,1,NA,2021,3210
1,0,0,64,17,1,NA,NA,NA,2021,3211
3,0,1,55,14,2,25000,1,NA,2021,3212
4,5,2,59,16,1,25000,4,NA,2021,3213
2,0,0,81,13,2,25000,1,NA,2021,3214
3,6,2,NA,16,2,25000,1,NA,2021,3215
1,5,3,61,14,1,NA,1,NA,2021,3216
3,11,1,56,14,1,NA,11,NA,2021,3217
5,3,0,35,18,2,25000,1,NA,2021,3218
5,1,0,34,19,1,25000,4,NA,2021,3219
5,1,0,71,19,1,NA,4,NA,2021,3221
5,4,0,68,19,2,25000,1,NA,2021,3222
3,2,2,73,14,2,3500,1,NA,2021,3223
5,4,2,49,14,2,17500,2,NA,2021,3224
5,NA,4,35,12,1,NA,1,NA,2021,3225
1,2,2,79,12,2,NA,2,NA,2021,3226
5,4,0,20,9,1,NA,4,NA,2021,3227
1,0,0,86,19,1,NA,1,NA,2021,3228
2,8,6,75,11,2,NA,1,NA,2021,3229
1,2,2,62,14,2,NA,1,NA,2021,3230
1,2,4,68,16,1,25000,1,NA,2021,3231
5,2,0,29,16,2,25000,2,NA,2021,3232
1,2,1,69,16,1,NA,1,NA,2021,3233
1,2,2,39,20,2,13,4,NA,2021,3235
4,2,1,55,13,1,NA,1,NA,2021,3236
5,5,1,24,13,2,17500,4,NA,2021,3237
3,1,0,48,16,2,25000,4,NA,2021,3238
1,2,2,31,16,2,25000,1,NA,2021,3239
5,3,4,30,NA,NA,NA,4,NA,2021,3240
3,7,2,46,14,1,25000,1,NA,2021,3242
5,3,0,24,13,2,5500,9,NA,2021,3243
1,1,2,70,16,1,NA,1,NA,2021,3244
2,5,3,72,12,1,NA,4,NA,2021,3245
5,2,0,42,15,2,25000,4,NA,2021,3246
5,8,2,28,14,2,5500,2,NA,2021,3247
2,5,3,86,20,1,NA,6,NA,2021,3248
1,1,2,65,16,2,25000,2,NA,2021,3249
5,0,0,24,17,1,25000,1,NA,2021,3250
3,1,4,62,16,1,12500,1,NA,2021,3251
5,4,1,25,13,2,5500,4,NA,2021,3252
5,3,1,52,12,2,13,11,NA,2021,3253
5,4,0,28,16,1,22500,4,NA,2021,3254
1,8,2,50,12,2,22500,4,NA,2021,3255
1,0,2,70,12,1,25000,2,NA,2021,3256
1,3,1,32,16,1,7500,9,NA,2021,3257
5,2,0,36,12,2,9000,4,NA,2021,3258
4,2,4,42,12,2,9000,1,NA,2021,3259
3,2,1,70,16,1,NA,1,NA,2021,3260
2,1,0,84,19,2,NA,4,NA,2021,3261
3,9,1,42,14,2,NA,2,NA,2021,3262
5,3,0,31,17,1,25000,4,NA,2021,3263
1,5,2,76,12,2,NA,1,NA,2021,3264
5,1,0,NA,16,2,25000,1,NA,2021,3265
3,2,1,79,20,1,NA,3,NA,2021,3266
1,2,0,70,19,1,NA,3,NA,2021,3267
4,0,1,51,12,1,25000,4,NA,2021,3268
5,1,0,23,17,1,13,2,NA,2021,3269
5,1,1,39,16,1,25000,4,NA,2021,3270
3,3,1,69,16,2,22500,4,NA,2021,3271
1,2,1,59,19,2,25000,4,NA,2021,3272
5,1,0,58,18,2,12500,1,NA,2021,3273
1,1,2,80,16,1,NA,2,NA,2021,3274
1,4,3,68,18,1,NA,1,NA,2021,3275
1,5,3,58,14,2,25000,2,NA,2021,3276
1,10,1,NA,16,NA,25000,1,NA,2021,3278
5,1,0,21,12,1,NA,2,NA,2021,3280
1,NA,3,44,16,1,NA,4,NA,2021,3281
1,1,2,71,18,1,NA,4,NA,2021,3283
3,5,1,59,16,2,25000,6,NA,2021,3284
5,2,0,20,14,1,4500,2,NA,2021,3285
5,0,0,34,12,2,25000,4,NA,2021,3286
1,3,0,56,14,1,25000,4,NA,2021,3287
5,3,0,35,17,1,25000,2,NA,2021,3288
1,1,2,38,16,2,25000,2,NA,2021,3289
1,2,0,60,12,2,5500,5,NA,2021,3291
1,0,0,42,12,2,25000,4,NA,2021,3292
1,4,1,57,14,2,25000,1,NA,2021,3293
2,0,4,70,16,2,25000,2,NA,2021,3294
1,1,1,57,18,2,25000,1,NA,2021,3295
1,1,4,78,17,1,NA,4,NA,2021,3297
3,4,0,76,12,2,25000,4,NA,2021,3298
3,1,0,72,19,1,NA,4,NA,2021,3299
1,7,3,56,20,2,25000,2,NA,2021,3301
5,10,3,29,12,2,25000,1,NA,2021,3302
1,2,2,59,20,1,13,1,NA,2021,3303
1,4,2,33,14,2,25000,1,NA,2021,3305
1,9,0,57,17,2,25000,2,NA,2021,3307
1,5,1,35,16,1,13,1,NA,2021,3308
5,3,0,31,10,1,25000,1,NA,2021,3309
5,1,0,22,14,2,9000,4,NA,2021,3310
5,4,0,62,12,2,25000,2,NA,2021,3311
1,2,NA,41,12,2,NA,1,NA,2021,3312
2,0,3,84,16,1,13,1,NA,2021,3313
5,0,0,36,20,1,6500,5,NA,2021,3314
5,3,0,33,16,2,NA,NA,NA,2021,3315
1,1,3,41,17,2,25000,4,NA,2021,3316
5,1,0,19,10,1,NA,4,NA,2021,3317
1,3,1,32,16,1,25000,2,NA,2021,3318
3,1,2,67,16,2,NA,2,NA,2021,3320
1,4,3,53,20,1,25000,1,NA,2021,3321
1,2,1,28,13,1,25000,4,NA,2021,3322
1,2,2,39,12,2,13,2,NA,2021,3323
5,1,0,25,15,2,12500,4,NA,2021,3324
3,1,1,78,14,1,NA,4,NA,2021,3325
1,3,1,67,17,2,25000,1,NA,2021,3326
2,4,4,72,12,2,NA,2,NA,2021,3327
5,1,0,28,14,1,17500,4,NA,2021,3328
1,2,1,40,15,1,NA,2,NA,2021,3330
1,2,2,80,20,1,NA,2,NA,2021,3331
1,3,5,86,17,1,12500,4,NA,2021,3332
1,1,2,42,16,2,17500,4,NA,2021,3333
1,7,3,60,14,1,25000,2,NA,2021,3334
1,3,4,NA,16,1,NA,2,NA,2021,3335
1,NA,2,67,12,1,NA,1,NA,2021,3336
1,4,2,80,16,1,25000,3,NA,2021,3337
5,2,0,58,14,1,NA,2,NA,2021,3338
5,7,0,23,15,2,2000,1,NA,2021,3339
2,4,2,68,12,2,NA,5,NA,2021,3340
5,1,0,41,15,2,13,4,NA,2021,3341
5,2,0,36,12,2,7500,4,NA,2021,3343
1,2,1,29,18,2,25000,4,NA,2021,3344
1,4,0,56,16,2,25000,1,NA,2021,3345
5,11,0,21,12,1,25000,4,NA,2021,3346
5,0,0,68,12,1,22500,1,NA,2021,3347
1,0,2,68,17,1,25000,1,NA,2021,3348
1,1,0,36,16,1,25000,7,NA,2021,3349
1,2,3,35,20,1,25000,1,NA,2021,3351
3,2,2,59,16,1,25000,4,NA,2021,3352
1,6,0,81,NA,2,NA,1,NA,2021,3353
1,1,2,60,19,1,25000,2,NA,2021,3354
3,NA,1,NA,20,1,NA,4,NA,2021,3355
5,1,0,40,17,2,25000,2,NA,2021,3356
1,1,0,53,10,2,3500,4,NA,2021,3357
3,1,0,NA,15,2,13,4,NA,2021,3359
5,0,0,25,16,1,25000,4,NA,2021,3360
2,0,2,67,11,1,25000,5,NA,2021,3361
1,6,1,69,19,2,NA,1,NA,2021,3362
5,2,0,57,15,1,NA,4,NA,2021,3363
1,4,1,NA,18,2,25000,1,NA,2021,3365
5,9,0,38,16,1,25000,4,NA,2021,3367
5,2,0,39,18,1,25000,4,NA,2021,3368
3,3,1,42,15,2,25000,1,NA,2021,3371
2,2,2,85,15,2,25000,1,NA,2021,3372
2,4,0,72,16,2,1000,5,NA,2021,3373
3,5,2,59,14,2,22500,1,NA,2021,3374
2,3,4,83,14,2,NA,1,NA,2021,3375
1,5,0,62,12,1,25000,2,NA,2021,3376
1,11,2,65,12,1,25000,1,NA,2021,3377
5,2,0,73,18,2,NA,2,NA,2021,3378
3,3,0,67,12,1,NA,4,NA,2021,3379
1,2,2,76,12,1,NA,1,NA,2021,3380
3,6,4,33,14,2,25000,4,NA,2021,3382
5,4,4,30,10,1,22500,2,NA,2021,3383
3,4,2,73,12,2,22500,2,NA,2021,3384
5,5,NA,63,16,1,NA,4,NA,2021,3385
5,1,1,49,16,2,25000,1,NA,2021,3386
5,1,0,22,14,2,12500,4,NA,2021,3388
1,2,2,NA,18,2,NA,1,NA,2021,3389
3,1,0,50,15,2,25000,2,NA,2021,3392
1,2,0,57,20,1,25000,4,NA,2021,3393
3,0,2,74,12,1,17500,2,NA,2021,3394
1,4,1,61,14,2,NA,4,NA,2021,3395
4,1,0,32,17,1,25000,3,NA,2021,3396
5,3,0,31,15,1,25000,4,NA,2021,3397
1,3,0,56,16,1,25000,4,NA,2021,3398
1,5,1,53,16,2,25000,10,NA,2021,3399
1,5,4,65,12,2,17500,1,NA,2021,3400
5,1,0,34,13,1,25000,4,NA,2021,3401
5,2,1,37,12,1,25000,1,NA,2021,3402
5,3,0,43,17,1,25000,4,NA,2021,3403
1,2,0,NA,13,2,12500,11,NA,2021,3404
1,4,1,61,12,2,NA,1,NA,2021,3406
1,1,3,37,16,2,25000,4,NA,2021,3407
1,2,2,58,20,2,25000,2,NA,2021,3408
5,3,0,29,18,2,25000,1,NA,2021,3409
5,2,0,33,15,1,25000,2,NA,2021,3410
1,1,3,73,18,1,NA,1,NA,2021,3411
3,1,2,71,16,2,12500,1,NA,2021,3412
5,2,0,45,12,1,25000,1,NA,2021,3413
5,3,1,38,20,2,25000,1,NA,2021,3414
1,5,4,63,12,1,12500,2,NA,2021,3415
1,2,0,24,17,2,NA,4,NA,2021,3416
3,4,4,41,10,2,25000,4,NA,2021,3417
1,2,3,75,18,1,NA,4,NA,2021,3418
5,1,0,36,14,2,25000,4,NA,2021,3420
3,8,4,61,13,2,NA,1,NA,2021,3421
2,2,2,81,10,2,NA,6,NA,2021,3422
1,5,4,38,17,1,25000,4,NA,2021,3423
3,1,2,40,12,1,25000,10,NA,2021,3424
3,1,2,70,17,2,13,2,NA,2021,3425
2,1,3,62,19,2,NA,2,NA,2021,3426
1,2,1,44,16,2,25000,6,NA,2021,3428
3,3,3,67,13,2,25000,1,NA,2021,3429
1,1,0,23,12,1,NA,2,NA,2021,3430
1,2,0,63,13,1,NA,2,NA,2021,3431
1,1,2,50,15,2,25000,1,NA,2021,3432
3,7,1,69,13,1,25000,1,NA,2021,3433
3,4,3,50,13,2,13,1,NA,2021,3435
5,3,0,38,13,2,NA,1,NA,2021,3436
5,5,2,32,11,2,12500,1,NA,2021,3437
5,1,0,36,16,1,25000,1,NA,2021,3438
1,0,2,78,20,2,NA,2,NA,2021,3440
2,3,2,62,20,2,9000,1,NA,2021,3441
5,5,0,60,16,2,NA,4,NA,2021,3444
5,4,1,60,15,2,25000,1,NA,2021,3446
1,6,1,47,16,2,NA,2,NA,2021,3447
1,3,2,60,12,1,25000,1,NA,2021,3448
3,3,0,71,16,2,5500,1,NA,2021,3449
3,1,2,68,13,2,NA,1,NA,2021,3450
1,8,4,NA,12,2,NA,1,NA,2021,3452
5,3,0,18,13,2,NA,4,NA,2021,3453
5,3,1,46,14,2,25000,3,NA,2021,3455
2,6,3,83,16,2,NA,1,NA,2021,3456
1,3,2,75,16,1,NA,1,NA,2021,3457
4,9,0,43,15,1,NA,4,NA,2021,3458
3,5,2,NA,NA,1,NA,4,NA,2021,3459
2,3,4,65,14,2,NA,2,NA,2021,3461
5,4,0,19,14,2,NA,3,NA,2021,3462
2,4,2,82,10,1,NA,3,NA,2021,3463
5,2,0,52,18,2,25000,1,NA,2021,3464
5,1,0,25,17,1,7500,4,NA,2021,3465
5,2,0,81,20,1,NA,2,NA,2021,3466
3,3,4,57,12,2,17500,1,NA,2021,3468
3,2,4,52,14,2,25000,1,NA,2021,3469
5,0,0,19,12,2,NA,2,NA,2021,3471
5,1,0,58,12,1,9000,4,NA,2021,3473
1,2,0,63,13,1,NA,1,NA,2021,3475
5,5,0,26,16,1,25000,1,NA,2021,3476
3,2,2,46,12,2,NA,1,NA,2021,3477
3,5,5,NA,NA,NA,NA,NA,NA,2021,3478
2,1,3,83,18,1,NA,1,NA,2021,3480
3,1,2,72,14,2,NA,1,NA,2021,3481
1,1,2,44,16,2,NA,10,NA,2021,3482
5,1,0,74,16,1,NA,1,NA,2021,3483
1,1,0,NA,18,2,13,2,NA,2021,3484
1,2,2,68,12,2,25000,2,NA,2021,3485
5,6,2,47,16,2,25000,2,NA,2021,3486
5,0,0,30,16,2,25000,4,NA,2021,3487
1,3,2,42,15,2,17500,11,NA,2021,3488
5,4,0,22,12,1,NA,2,NA,2021,3489
5,2,0,35,18,2,25000,5,NA,2021,3490
1,6,4,47,11,1,25000,2,NA,2021,3491
1,3,0,NA,20,2,13,2,NA,2021,3492
3,1,0,32,16,2,25000,3,NA,2021,3493
1,3,0,NA,12,1,NA,4,NA,2021,3494
5,2,0,29,20,1,25000,4,NA,2021,3495
4,2,4,67,14,2,NA,1,NA,2021,3496
1,4,0,57,13,1,12500,3,NA,2021,3497
1,7,3,51,12,1,25000,4,NA,2021,3498
1,3,6,73,19,2,25000,5,NA,2021,3499
1,2,2,44,20,1,13,2,NA,2021,3500
1,2,3,45,16,2,25000,1,NA,2021,3501
5,2,0,38,20,2,22500,2,NA,2021,3502
1,2,1,35,15,1,NA,1,NA,2021,3503
5,3,1,22,11,2,NA,4,NA,2021,3504
1,2,2,65,20,2,NA,1,NA,2021,3505
5,2,0,30,14,1,12500,11,NA,2021,3506
1,1,3,56,13,2,22500,2,NA,2021,3507
1,14,2,NA,17,1,25000,2,NA,2021,3508
5,1,0,NA,16,1,NA,4,NA,2021,3509
5,0,0,NA,16,2,17500,4,NA,2021,3510
1,3,3,60,18,2,NA,1,NA,2021,3511
1,2,0,57,18,1,NA,1,NA,2021,3512
5,5,0,51,18,2,13,2,NA,2021,3513
1,3,2,54,14,1,NA,2,NA,2021,3514
1,6,1,61,12,1,25000,2,NA,2021,3515
5,2,0,26,16,2,12500,1,NA,2021,3516
1,1,2,51,16,1,25000,1,NA,2021,3517
5,1,0,84,15,1,25000,1,NA,2021,3519
1,4,2,46,12,2,NA,4,NA,2021,3520
1,1,1,65,13,2,NA,1,NA,2021,3521
3,0,2,79,12,2,NA,1,NA,2021,3522
1,7,2,51,12,1,25000,4,NA,2021,3523
3,8,1,56,12,1,25000,1,NA,2021,3524
2,1,0,56,17,2,25000,1,NA,2021,3525
1,3,1,40,19,1,25000,3,NA,2021,3526
5,1,0,22,14,2,17500,2,NA,2021,3527
2,1,2,NA,13,2,NA,2,NA,2021,3528
1,4,1,23,12,1,6500,11,NA,2021,3529
1,11,2,54,20,2,25000,1,NA,2021,3530
5,1,0,26,15,1,NA,4,NA,2021,3531
1,2,1,58,14,2,25000,1,NA,2021,3532
1,2,3,53,18,2,NA,1,NA,2021,3533
1,7,3,36,14,1,25000,4,NA,2021,3534
4,10,2,57,13,2,3500,1,NA,2021,3535
1,2,2,74,14,2,25000,2,NA,2021,3537
1,3,2,89,20,2,NA,4,NA,2021,3538
1,2,2,76,20,1,NA,4,NA,2021,3539
1,0,3,79,16,1,NA,4,NA,2021,3540
5,0,0,67,20,2,NA,1,NA,2021,3542
5,3,0,38,15,1,25000,4,NA,2021,3544
3,NA,2,47,14,1,25000,4,NA,2021,3545
4,6,3,59,8,2,NA,1,NA,2021,3546
1,1,4,48,12,1,25000,1,NA,2021,3547
1,1,2,72,14,1,25000,2,NA,2021,3548
1,1,0,51,16,2,NA,2,NA,2021,3549
1,11,2,59,14,2,12500,2,NA,2021,3550
1,1,2,51,20,1,25000,1,NA,2021,3551
1,3,2,33,12,2,12500,2,NA,2021,3552
1,8,1,40,11,2,12500,1,NA,2021,3553
3,5,0,37,11,2,25000,1,NA,2021,3554
5,NA,0,19,12,1,NA,2,NA,2021,3555
1,2,2,51,19,1,13,1,NA,2021,3556
1,6,2,49,18,1,25000,1,NA,2021,3557
1,1,2,73,16,2,NA,4,NA,2021,3558
1,2,1,74,17,2,25000,1,NA,2021,3559
1,1,0,68,15,1,NA,4,NA,2021,3560
1,3,0,63,16,2,25000,1,NA,2021,3561
5,2,1,30,15,2,17500,4,NA,2021,3563
3,8,1,NA,12,2,NA,4,NA,2021,3564
1,2,0,56,15,1,22500,3,NA,2021,3565
1,1,2,76,17,2,NA,1,NA,2021,3566
2,5,3,80,13,2,NA,1,NA,2021,3567
1,5,2,NA,18,1,25000,9,NA,2021,3568
